,cuisine
122180,southern_us
122181,chinese
122182,cajun_creole
122183,mexican
122184,thai
122185,korean
122186,mexican
122187,italian
122188,southern_us
122189,thai
122190,italian
122191,moroccan
122192,chinese
122193,french
122194,indian
122195,thai
122196,southern_us
122197,korean
122198,mexican
122199,mexican
122200,moroccan
122201,thai
122202,filipino
122203,cajun_creole
122204,french
122205,spanish
122206,irish
122207,russian
122208,cajun_creole
122209,mexican
122210,indian
122211,southern_us
122212,filipino
122213,thai
122214,italian
122215,italian
122216,italian
122217,italian
122218,chinese
122219,mexican
122220,french
122221,french
122222,brazilian
122223,italian
122224,mexican
122225,italian
122226,italian
122227,italian
122228,mexican
122229,southern_us
122230,italian
122231,french
122232,italian
122233,italian
122234,indian
122235,mexican
122236,southern_us
122237,chinese
122238,southern_us
122239,mexican
122240,italian
122241,mexican
122242,japanese
122243,brazilian
122244,italian
122245,southern_us
122246,thai
122247,italian
122248,italian
122249,moroccan
122250,italian
122251,italian
122252,italian
122253,chinese
122254,southern_us
122255,greek
122256,mexican
122257,moroccan
122258,indian
122259,mexican
122260,japanese
122261,japanese
122262,chinese
122263,indian
122264,mexican
122265,chinese
122266,italian
122267,mexican
122268,mexican
122269,italian
122270,italian
122271,indian
122272,southern_us
122273,indian
122274,greek
122275,indian
122276,french
122277,mexican
122278,indian
122279,cajun_creole
122280,italian
122281,korean
122282,korean
122283,mexican
122284,southern_us
122285,italian
122286,chinese
122287,southern_us
122288,greek
122289,french
122290,korean
122291,japanese
122292,mexican
122293,filipino
122294,indian
122295,italian
122296,french
122297,chinese
122298,indian
122299,southern_us
122300,chinese
122301,chinese
122302,mexican
122303,italian
122304,southern_us
122305,southern_us
122306,korean
122307,italian
122308,italian
122309,filipino
122310,mexican
122311,italian
122312,chinese
122313,italian
122314,southern_us
122315,italian
122316,chinese
122317,italian
122318,spanish
122319,italian
122320,thai
122321,moroccan
122322,italian
122323,french
122324,southern_us
122325,southern_us
122326,mexican
122327,indian
122328,thai
122329,southern_us
122330,cajun_creole
122331,indian
122332,vietnamese
122333,chinese
122334,southern_us
122335,italian
122336,indian
122337,italian
122338,southern_us
122339,mexican
122340,italian
122341,mexican
122342,vietnamese
122343,thai
122344,italian
122345,indian
122346,mexican
122347,spanish
122348,mexican
122349,southern_us
122350,japanese
122351,spanish
122352,russian
122353,french
122354,french
122355,spanish
122356,korean
122357,italian
122358,mexican
122359,cajun_creole
122360,japanese
122361,mexican
122362,indian
122363,filipino
122364,italian
122365,mexican
122366,southern_us
122367,italian
122368,mexican
122369,southern_us
122370,chinese
122371,moroccan
122372,mexican
122373,indian
122374,italian
122375,moroccan
122376,french
122377,moroccan
122378,italian
122379,korean
122380,southern_us
122381,italian
122382,mexican
122383,cajun_creole
122384,indian
122385,moroccan
122386,thai
122387,italian
122388,british
122389,korean
122390,cajun_creole
122391,italian
122392,mexican
122393,southern_us
122394,mexican
122395,indian
122396,mexican
122397,italian
122398,italian
122399,korean
122400,filipino
122401,indian
122402,southern_us
122403,french
122404,italian
122405,japanese
122406,mexican
122407,cajun_creole
122408,mexican
122409,indian
122410,indian
122411,irish
122412,british
122413,brazilian
122414,mexican
122415,mexican
122416,french
122417,brazilian
122418,japanese
122419,moroccan
122420,spanish
122421,vietnamese
122422,southern_us
122423,french
122424,mexican
122425,chinese
122426,indian
122427,mexican
122428,mexican
122429,chinese
122430,mexican
122431,british
122432,thai
122433,indian
122434,cajun_creole
122435,british
122436,mexican
122437,indian
122438,mexican
122439,french
122440,mexican
122441,thai
122442,southern_us
122443,japanese
122444,thai
122445,italian
122446,thai
122447,irish
122448,french
122449,mexican
122450,southern_us
122451,russian
122452,italian
122453,mexican
122454,italian
122455,mexican
122456,southern_us
122457,irish
122458,chinese
122459,indian
122460,jamaican
122461,irish
122462,british
122463,mexican
122464,mexican
122465,mexican
122466,french
122467,indian
122468,korean
122469,british
122470,french
122471,mexican
122472,southern_us
122473,mexican
122474,mexican
122475,filipino
122476,mexican
122477,italian
122478,mexican
122479,mexican
122480,russian
122481,italian
122482,italian
122483,french
122484,french
122485,italian
122486,chinese
122487,japanese
122488,italian
122489,italian
122490,italian
122491,italian
122492,italian
122493,greek
122494,indian
122495,mexican
122496,spanish
122497,chinese
122498,cajun_creole
122499,mexican
122500,cajun_creole
122501,chinese
122502,southern_us
122503,indian
122504,italian
122505,chinese
122506,mexican
122507,greek
122508,italian
122509,russian
122510,indian
122511,chinese
122512,vietnamese
122513,italian
122514,jamaican
122515,chinese
122516,chinese
122517,chinese
122518,southern_us
122519,italian
122520,mexican
122521,chinese
122522,spanish
122523,thai
122524,indian
122525,mexican
122526,mexican
122527,mexican
122528,french
122529,greek
122530,italian
122531,jamaican
122532,british
122533,korean
122534,moroccan
122535,japanese
122536,italian
122537,korean
122538,mexican
122539,mexican
122540,indian
122541,filipino
122542,indian
122543,southern_us
122544,korean
122545,mexican
122546,thai
122547,thai
122548,mexican
122549,mexican
122550,chinese
122551,southern_us
122552,spanish
122553,japanese
122554,french
122555,chinese
122556,mexican
122557,chinese
122558,french
122559,southern_us
122560,indian
122561,indian
122562,indian
122563,mexican
122564,vietnamese
122565,italian
122566,cajun_creole
122567,italian
122568,chinese
122569,thai
122570,italian
122571,greek
122572,mexican
122573,indian
122574,irish
122575,thai
122576,indian
122577,southern_us
122578,mexican
122579,chinese
122580,indian
122581,italian
122582,mexican
122583,moroccan
122584,italian
122585,italian
122586,russian
122587,vietnamese
122588,french
122589,italian
122590,thai
122591,mexican
122592,greek
122593,chinese
122594,chinese
122595,italian
122596,cajun_creole
122597,brazilian
122598,thai
122599,italian
122600,korean
122601,cajun_creole
122602,mexican
122603,cajun_creole
122604,italian
122605,spanish
122606,thai
122607,southern_us
122608,southern_us
122609,chinese
122610,mexican
122611,chinese
122612,mexican
122613,thai
122614,chinese
122615,jamaican
122616,italian
122617,mexican
122618,italian
122619,italian
122620,thai
122621,southern_us
122622,mexican
122623,mexican
122624,thai
122625,vietnamese
122626,mexican
122627,italian
122628,southern_us
122629,southern_us
122630,mexican
122631,british
122632,mexican
122633,thai
122634,spanish
122635,french
122636,italian
122637,mexican
122638,british
122639,mexican
122640,british
122641,chinese
122642,vietnamese
122643,southern_us
122644,irish
122645,southern_us
122646,french
122647,mexican
122648,italian
122649,cajun_creole
122650,mexican
122651,chinese
122652,cajun_creole
122653,mexican
122654,irish
122655,italian
122656,thai
122657,southern_us
122658,filipino
122659,italian
122660,moroccan
122661,mexican
122662,indian
122663,mexican
122664,mexican
122665,southern_us
122666,chinese
122667,brazilian
122668,chinese
122669,mexican
122670,thai
122671,japanese
122672,vietnamese
122673,italian
122674,southern_us
122675,mexican
122676,japanese
122677,indian
122678,indian
122679,moroccan
122680,cajun_creole
122681,brazilian
122682,chinese
122683,italian
122684,chinese
122685,british
122686,vietnamese
122687,irish
122688,mexican
122689,french
122690,italian
122691,cajun_creole
122692,southern_us
122693,southern_us
122694,spanish
122695,japanese
122696,italian
122697,mexican
122698,mexican
122699,cajun_creole
122700,southern_us
122701,indian
122702,cajun_creole
122703,italian
122704,italian
122705,indian
122706,chinese
122707,irish
122708,southern_us
122709,japanese
122710,italian
122711,indian
122712,indian
122713,spanish
122714,italian
122715,french
122716,italian
122717,greek
122718,mexican
122719,french
122720,greek
122721,greek
122722,french
122723,indian
122724,japanese
122725,indian
122726,mexican
122727,indian
122728,mexican
122729,mexican
122730,mexican
122731,italian
122732,korean
122733,moroccan
122734,cajun_creole
122735,mexican
122736,italian
122737,mexican
122738,italian
122739,italian
122740,mexican
122741,mexican
122742,indian
122743,vietnamese
122744,mexican
122745,moroccan
122746,mexican
122747,mexican
122748,mexican
122749,spanish
122750,italian
122751,mexican
122752,filipino
122753,mexican
122754,italian
122755,french
122756,filipino
122757,italian
122758,italian
122759,mexican
122760,mexican
122761,mexican
122762,italian
122763,mexican
122764,thai
122765,chinese
122766,jamaican
122767,mexican
122768,french
122769,mexican
122770,chinese
122771,italian
122772,chinese
122773,chinese
122774,mexican
122775,vietnamese
122776,cajun_creole
122777,chinese
122778,indian
122779,italian
122780,southern_us
122781,moroccan
122782,british
122783,indian
122784,filipino
122785,mexican
122786,thai
122787,thai
122788,mexican
122789,irish
122790,greek
122791,cajun_creole
122792,italian
122793,spanish
122794,moroccan
122795,southern_us
122796,indian
122797,chinese
122798,japanese
122799,italian
122800,thai
122801,russian
122802,chinese
122803,japanese
122804,italian
122805,indian
122806,french
122807,cajun_creole
122808,korean
122809,thai
122810,mexican
122811,mexican
122812,mexican
122813,italian
122814,vietnamese
122815,italian
122816,spanish
122817,indian
122818,italian
122819,chinese
122820,chinese
122821,italian
122822,french
122823,chinese
122824,southern_us
122825,italian
122826,chinese
122827,southern_us
122828,thai
122829,mexican
122830,cajun_creole
122831,spanish
122832,italian
122833,italian
122834,mexican
122835,filipino
122836,southern_us
122837,moroccan
122838,british
122839,greek
122840,chinese
122841,indian
122842,mexican
122843,vietnamese
122844,vietnamese
122845,cajun_creole
122846,french
122847,mexican
122848,italian
122849,thai
122850,french
122851,chinese
122852,mexican
122853,indian
122854,cajun_creole
122855,mexican
122856,moroccan
122857,vietnamese
122858,chinese
122859,moroccan
122860,moroccan
122861,filipino
122862,italian
122863,italian
122864,spanish
122865,french
122866,korean
122867,japanese
122868,filipino
122869,cajun_creole
122870,italian
122871,mexican
122872,thai
122873,indian
122874,mexican
122875,southern_us
122876,cajun_creole
122877,italian
122878,mexican
122879,chinese
122880,mexican
122881,indian
122882,chinese
122883,korean
122884,mexican
122885,cajun_creole
122886,french
122887,korean
122888,mexican
122889,cajun_creole
122890,southern_us
122891,italian
122892,mexican
122893,mexican
122894,indian
122895,spanish
122896,italian
122897,moroccan
122898,filipino
122899,italian
122900,french
122901,mexican
122902,italian
122903,japanese
122904,irish
122905,southern_us
122906,italian
122907,jamaican
122908,chinese
122909,italian
122910,mexican
122911,italian
122912,indian
122913,italian
122914,british
122915,mexican
122916,italian
122917,italian
122918,british
122919,southern_us
122920,vietnamese
122921,french
122922,japanese
122923,chinese
122924,italian
122925,british
122926,thai
122927,southern_us
122928,mexican
122929,jamaican
122930,jamaican
122931,italian
122932,moroccan
122933,italian
122934,brazilian
122935,french
122936,french
122937,mexican
122938,greek
122939,italian
122940,japanese
122941,southern_us
122942,mexican
122943,italian
122944,indian
122945,mexican
122946,mexican
122947,indian
122948,thai
122949,italian
122950,mexican
122951,southern_us
122952,italian
122953,french
122954,irish
122955,italian
122956,irish
122957,british
122958,spanish
122959,mexican
122960,southern_us
122961,southern_us
122962,cajun_creole
122963,chinese
122964,french
122965,italian
122966,korean
122967,spanish
122968,russian
122969,mexican
122970,vietnamese
122971,moroccan
122972,korean
122973,jamaican
122974,british
122975,indian
122976,french
122977,french
122978,italian
122979,indian
122980,italian
122981,italian
122982,british
122983,mexican
122984,brazilian
122985,mexican
122986,cajun_creole
122987,mexican
122988,vietnamese
122989,italian
122990,irish
122991,moroccan
122992,mexican
122993,italian
122994,thai
122995,jamaican
122996,french
122997,mexican
122998,indian
122999,japanese
123000,southern_us
123001,mexican
123002,southern_us
123003,vietnamese
123004,cajun_creole
123005,british
123006,cajun_creole
123007,mexican
123008,chinese
123009,moroccan
123010,mexican
123011,chinese
123012,southern_us
123013,french
123014,italian
123015,mexican
123016,indian
123017,italian
123018,italian
123019,mexican
123020,indian
123021,italian
123022,mexican
123023,japanese
123024,southern_us
123025,mexican
123026,mexican
123027,chinese
123028,italian
123029,spanish
123030,chinese
123031,southern_us
123032,british
123033,italian
123034,italian
123035,indian
123036,mexican
123037,greek
123038,italian
123039,indian
123040,japanese
123041,korean
123042,british
123043,italian
123044,italian
123045,thai
123046,cajun_creole
123047,british
123048,southern_us
123049,italian
123050,vietnamese
123051,spanish
123052,chinese
123053,southern_us
123054,mexican
123055,cajun_creole
123056,greek
123057,japanese
123058,thai
123059,irish
123060,chinese
123061,southern_us
123062,mexican
123063,chinese
123064,italian
123065,italian
123066,french
123067,italian
123068,italian
123069,italian
123070,chinese
123071,indian
123072,italian
123073,southern_us
123074,japanese
123075,southern_us
123076,chinese
123077,indian
123078,mexican
123079,korean
123080,thai
123081,vietnamese
123082,indian
123083,indian
123084,indian
123085,italian
123086,mexican
123087,filipino
123088,chinese
123089,thai
123090,japanese
123091,mexican
123092,korean
123093,mexican
123094,italian
123095,mexican
123096,french
123097,mexican
123098,italian
123099,southern_us
123100,italian
123101,southern_us
123102,moroccan
123103,indian
123104,japanese
123105,greek
123106,mexican
123107,japanese
123108,southern_us
123109,mexican
123110,chinese
123111,italian
123112,french
123113,mexican
123114,moroccan
123115,chinese
123116,filipino
123117,british
123118,british
123119,italian
123120,japanese
123121,jamaican
123122,italian
123123,irish
123124,italian
123125,thai
123126,southern_us
123127,moroccan
123128,chinese
123129,indian
123130,thai
123131,mexican
123132,southern_us
123133,italian
123134,southern_us
123135,thai
123136,thai
123137,indian
123138,italian
123139,cajun_creole
123140,southern_us
123141,french
123142,spanish
123143,cajun_creole
123144,indian
123145,cajun_creole
123146,french
123147,moroccan
123148,southern_us
123149,indian
123150,mexican
123151,chinese
123152,french
123153,indian
123154,cajun_creole
123155,french
123156,french
123157,mexican
123158,southern_us
123159,british
123160,indian
123161,mexican
123162,japanese
123163,italian
123164,indian
123165,italian
123166,chinese
123167,filipino
123168,spanish
123169,irish
123170,southern_us
123171,southern_us
123172,mexican
123173,moroccan
123174,italian
123175,mexican
123176,southern_us
123177,indian
123178,indian
123179,cajun_creole
123180,british
123181,indian
123182,southern_us
123183,greek
123184,indian
123185,indian
123186,southern_us
123187,italian
123188,french
123189,vietnamese
123190,vietnamese
123191,filipino
123192,greek
123193,spanish
123194,southern_us
123195,mexican
123196,cajun_creole
123197,italian
123198,italian
123199,mexican
123200,chinese
123201,italian
123202,cajun_creole
123203,russian
123204,southern_us
123205,chinese
123206,french
123207,italian
123208,italian
123209,indian
123210,italian
123211,italian
123212,italian
123213,french
123214,mexican
123215,indian
123216,italian
123217,southern_us
123218,chinese
123219,french
123220,mexican
123221,korean
123222,brazilian
123223,italian
123224,italian
123225,southern_us
123226,moroccan
123227,indian
123228,mexican
123229,mexican
123230,italian
123231,filipino
123232,italian
123233,southern_us
123234,southern_us
123235,mexican
123236,indian
123237,chinese
123238,french
123239,french
123240,korean
123241,japanese
123242,brazilian
123243,jamaican
123244,japanese
123245,french
123246,italian
123247,thai
123248,spanish
123249,southern_us
123250,indian
123251,mexican
123252,mexican
123253,cajun_creole
123254,italian
123255,italian
123256,southern_us
123257,italian
123258,irish
123259,southern_us
123260,thai
123261,southern_us
123262,cajun_creole
123263,cajun_creole
123264,mexican
123265,italian
123266,indian
123267,italian
123268,italian
123269,italian
123270,greek
123271,southern_us
123272,mexican
123273,irish
123274,southern_us
123275,italian
123276,spanish
123277,italian
123278,vietnamese
123279,southern_us
123280,indian
123281,spanish
123282,thai
123283,indian
123284,italian
123285,irish
123286,chinese
123287,french
123288,indian
123289,cajun_creole
123290,cajun_creole
123291,mexican
123292,italian
123293,french
123294,italian
123295,chinese
123296,thai
123297,indian
123298,thai
123299,mexican
123300,italian
123301,cajun_creole
123302,italian
123303,brazilian
123304,italian
123305,russian
123306,vietnamese
123307,irish
123308,chinese
123309,cajun_creole
123310,japanese
123311,italian
123312,indian
123313,irish
123314,italian
123315,filipino
123316,chinese
123317,italian
123318,italian
123319,southern_us
123320,thai
123321,mexican
123322,korean
123323,mexican
123324,mexican
123325,mexican
123326,mexican
123327,southern_us
123328,italian
123329,italian
123330,chinese
123331,british
123332,mexican
123333,thai
123334,mexican
123335,mexican
123336,mexican
123337,southern_us
123338,chinese
123339,mexican
123340,italian
123341,southern_us
123342,indian
123343,southern_us
123344,mexican
123345,italian
123346,italian
123347,italian
123348,japanese
123349,jamaican
123350,jamaican
123351,italian
123352,southern_us
123353,cajun_creole
123354,mexican
123355,italian
123356,korean
123357,italian
123358,vietnamese
123359,british
123360,french
123361,mexican
123362,italian
123363,chinese
123364,french
123365,french
123366,irish
123367,french
123368,british
123369,southern_us
123370,chinese
123371,italian
123372,mexican
123373,italian
123374,vietnamese
123375,mexican
123376,italian
123377,brazilian
123378,chinese
123379,italian
123380,mexican
123381,indian
123382,mexican
123383,chinese
123384,mexican
123385,indian
123386,french
123387,british
123388,southern_us
123389,mexican
123390,chinese
123391,italian
123392,italian
123393,cajun_creole
123394,thai
123395,italian
123396,vietnamese
123397,mexican
123398,southern_us
123399,indian
123400,cajun_creole
123401,indian
123402,italian
123403,mexican
123404,french
123405,thai
123406,chinese
123407,mexican
123408,italian
123409,italian
123410,french
123411,mexican
123412,italian
123413,korean
123414,italian
123415,japanese
123416,southern_us
123417,filipino
123418,cajun_creole
123419,indian
123420,french
123421,korean
123422,cajun_creole
123423,italian
123424,mexican
123425,mexican
123426,mexican
123427,mexican
123428,italian
123429,chinese
123430,mexican
123431,spanish
123432,chinese
123433,mexican
123434,mexican
123435,mexican
123436,chinese
123437,indian
123438,greek
123439,italian
123440,cajun_creole
123441,thai
123442,spanish
123443,british
123444,jamaican
123445,indian
123446,chinese
123447,russian
123448,thai
123449,italian
123450,thai
123451,british
123452,japanese
123453,italian
123454,mexican
123455,italian
123456,moroccan
123457,mexican
123458,japanese
123459,french
123460,mexican
123461,spanish
123462,chinese
123463,mexican
123464,french
123465,spanish
123466,southern_us
123467,french
123468,japanese
123469,italian
123470,mexican
123471,italian
123472,thai
123473,french
123474,cajun_creole
123475,mexican
123476,french
123477,southern_us
123478,chinese
123479,mexican
123480,filipino
123481,chinese
123482,moroccan
123483,chinese
123484,mexican
123485,russian
123486,greek
123487,spanish
123488,thai
123489,italian
123490,greek
123491,japanese
123492,spanish
123493,italian
123494,indian
123495,french
123496,indian
123497,italian
123498,mexican
123499,indian
123500,southern_us
123501,irish
123502,indian
123503,thai
123504,russian
123505,japanese
123506,italian
123507,italian
123508,chinese
123509,italian
123510,indian
123511,indian
123512,indian
123513,mexican
123514,spanish
123515,thai
123516,jamaican
123517,spanish
123518,cajun_creole
123519,mexican
123520,japanese
123521,jamaican
123522,chinese
123523,brazilian
123524,italian
123525,mexican
123526,british
123527,spanish
123528,indian
123529,southern_us
123530,irish
123531,french
123532,mexican
123533,french
123534,british
123535,mexican
123536,italian
123537,cajun_creole
123538,italian
123539,italian
123540,mexican
123541,mexican
123542,mexican
123543,indian
123544,irish
123545,italian
123546,italian
123547,french
123548,italian
123549,cajun_creole
123550,jamaican
123551,southern_us
123552,korean
123553,italian
123554,mexican
123555,southern_us
123556,indian
123557,korean
123558,spanish
123559,greek
123560,mexican
123561,chinese
123562,southern_us
123563,southern_us
123564,thai
123565,french
123566,cajun_creole
123567,chinese
123568,indian
123569,moroccan
123570,greek
123571,italian
123572,japanese
123573,thai
123574,chinese
123575,southern_us
123576,indian
123577,southern_us
123578,korean
123579,korean
123580,italian
123581,japanese
123582,japanese
123583,chinese
123584,chinese
123585,southern_us
123586,italian
123587,italian
123588,italian
123589,moroccan
123590,italian
123591,french
123592,southern_us
123593,italian
123594,italian
123595,chinese
123596,greek
123597,italian
123598,italian
123599,indian
123600,filipino
123601,mexican
123602,southern_us
123603,indian
123604,mexican
123605,indian
123606,thai
123607,british
123608,french
123609,southern_us
123610,thai
123611,indian
123612,japanese
123613,indian
123614,french
123615,southern_us
123616,filipino
123617,mexican
123618,cajun_creole
123619,greek
123620,italian
123621,thai
123622,french
123623,vietnamese
123624,vietnamese
123625,mexican
123626,mexican
123627,mexican
123628,chinese
123629,thai
123630,chinese
123631,italian
123632,thai
123633,greek
123634,indian
123635,italian
123636,french
123637,mexican
123638,mexican
123639,french
123640,thai
123641,italian
123642,mexican
123643,vietnamese
123644,southern_us
123645,french
123646,indian
123647,southern_us
123648,japanese
123649,chinese
123650,filipino
123651,jamaican
123652,italian
123653,mexican
123654,spanish
123655,southern_us
123656,indian
123657,chinese
123658,chinese
123659,italian
123660,italian
123661,greek
123662,irish
123663,mexican
123664,thai
123665,italian
123666,mexican
123667,southern_us
123668,italian
123669,irish
123670,indian
123671,moroccan
123672,vietnamese
123673,italian
123674,indian
123675,french
123676,chinese
123677,indian
123678,japanese
123679,chinese
123680,cajun_creole
123681,indian
123682,indian
123683,mexican
123684,southern_us
123685,brazilian
123686,italian
123687,vietnamese
123688,indian
123689,mexican
123690,cajun_creole
123691,british
123692,french
123693,japanese
123694,southern_us
123695,italian
123696,italian
123697,italian
123698,mexican
123699,indian
123700,mexican
123701,cajun_creole
123702,italian
123703,southern_us
123704,chinese
123705,indian
123706,thai
123707,italian
123708,italian
123709,mexican
123710,indian
123711,southern_us
123712,chinese
123713,mexican
123714,italian
123715,italian
123716,italian
123717,japanese
123718,mexican
123719,chinese
123720,mexican
123721,italian
123722,chinese
123723,spanish
123724,indian
123725,italian
123726,southern_us
123727,cajun_creole
123728,thai
123729,southern_us
123730,irish
123731,mexican
123732,chinese
123733,southern_us
123734,chinese
123735,italian
123736,greek
123737,italian
123738,japanese
123739,italian
123740,cajun_creole
123741,cajun_creole
123742,spanish
123743,russian
123744,greek
123745,thai
123746,korean
123747,mexican
123748,cajun_creole
123749,mexican
123750,thai
123751,chinese
123752,mexican
123753,thai
123754,mexican
123755,mexican
123756,cajun_creole
123757,italian
123758,southern_us
123759,italian
123760,mexican
123761,korean
123762,french
123763,mexican
123764,italian
123765,british
123766,mexican
123767,chinese
123768,southern_us
123769,japanese
123770,indian
123771,southern_us
123772,mexican
123773,chinese
123774,british
123775,mexican
123776,italian
123777,filipino
123778,mexican
123779,mexican
123780,indian
123781,british
123782,italian
123783,japanese
123784,italian
123785,italian
123786,indian
123787,chinese
123788,jamaican
123789,korean
123790,spanish
123791,mexican
123792,mexican
123793,indian
123794,mexican
123795,french
123796,chinese
123797,southern_us
123798,french
123799,mexican
123800,italian
123801,chinese
123802,vietnamese
123803,chinese
123804,chinese
123805,cajun_creole
123806,indian
123807,cajun_creole
123808,southern_us
123809,greek
123810,mexican
123811,italian
123812,italian
123813,indian
123814,italian
123815,italian
123816,italian
123817,cajun_creole
123818,indian
123819,indian
123820,indian
123821,cajun_creole
123822,irish
123823,southern_us
123824,mexican
123825,french
123826,indian
123827,southern_us
123828,spanish
123829,italian
123830,greek
123831,greek
123832,thai
123833,cajun_creole
123834,greek
123835,japanese
123836,southern_us
123837,southern_us
123838,jamaican
123839,southern_us
123840,spanish
123841,mexican
123842,thai
123843,italian
123844,southern_us
123845,thai
123846,moroccan
123847,italian
123848,greek
123849,cajun_creole
123850,indian
123851,indian
123852,italian
123853,mexican
123854,mexican
123855,italian
123856,irish
123857,spanish
123858,indian
123859,vietnamese
123860,italian
123861,french
123862,filipino
123863,cajun_creole
123864,thai
123865,irish
123866,irish
123867,filipino
123868,chinese
123869,mexican
123870,mexican
123871,cajun_creole
123872,italian
123873,italian
123874,italian
123875,mexican
123876,greek
123877,mexican
123878,italian
123879,southern_us
123880,italian
123881,british
123882,chinese
123883,irish
123884,spanish
123885,filipino
123886,japanese
123887,cajun_creole
123888,russian
123889,indian
123890,vietnamese
123891,british
123892,southern_us
123893,mexican
123894,mexican
123895,mexican
123896,mexican
123897,british
123898,british
123899,mexican
123900,chinese
123901,thai
123902,russian
123903,mexican
123904,mexican
123905,italian
123906,irish
123907,korean
123908,chinese
123909,mexican
123910,cajun_creole
123911,cajun_creole
123912,japanese
123913,indian
123914,irish
123915,korean
123916,indian
123917,french
123918,irish
123919,chinese
123920,french
123921,italian
123922,japanese
123923,french
123924,mexican
123925,southern_us
123926,italian
123927,chinese
123928,indian
123929,thai
123930,japanese
123931,irish
123932,thai
123933,mexican
123934,spanish
123935,moroccan
123936,chinese
123937,french
123938,southern_us
123939,thai
123940,indian
123941,mexican
123942,italian
123943,mexican
123944,italian
123945,mexican
123946,mexican
123947,italian
123948,italian
123949,mexican
123950,korean
123951,southern_us
123952,thai
123953,southern_us
123954,southern_us
123955,italian
123956,southern_us
123957,cajun_creole
123958,vietnamese
123959,indian
123960,indian
123961,italian
123962,french
123963,chinese
123964,italian
123965,mexican
123966,japanese
123967,greek
123968,italian
123969,mexican
123970,southern_us
123971,indian
123972,italian
123973,southern_us
123974,southern_us
123975,italian
123976,mexican
123977,cajun_creole
123978,thai
123979,indian
123980,french
123981,chinese
123982,italian
123983,italian
123984,cajun_creole
123985,french
123986,indian
123987,italian
123988,southern_us
123989,chinese
123990,italian
123991,mexican
123992,french
123993,indian
123994,italian
123995,vietnamese
123996,indian
123997,italian
123998,mexican
123999,moroccan
124000,spanish
124001,mexican
124002,french
124003,greek
124004,southern_us
124005,thai
124006,mexican
124007,southern_us
124008,mexican
124009,indian
124010,mexican
124011,italian
124012,indian
124013,spanish
124014,southern_us
124015,chinese
124016,jamaican
124017,italian
124018,mexican
124019,french
124020,chinese
124021,italian
124022,cajun_creole
124023,korean
124024,irish
124025,italian
124026,italian
124027,italian
124028,indian
124029,indian
124030,irish
124031,italian
124032,thai
124033,indian
124034,mexican
124035,southern_us
124036,italian
124037,vietnamese
124038,chinese
124039,indian
124040,thai
124041,chinese
124042,italian
124043,irish
124044,mexican
124045,italian
124046,french
124047,russian
124048,mexican
124049,italian
124050,chinese
124051,french
124052,mexican
124053,vietnamese
124054,mexican
124055,moroccan
124056,southern_us
124057,russian
124058,french
124059,southern_us
124060,brazilian
124061,indian
124062,mexican
124063,mexican
124064,irish
124065,italian
124066,italian
124067,chinese
124068,italian
124069,vietnamese
124070,thai
124071,mexican
124072,indian
124073,mexican
124074,italian
124075,japanese
124076,italian
124077,chinese
124078,chinese
124079,mexican
124080,jamaican
124081,mexican
124082,mexican
124083,mexican
124084,greek
124085,cajun_creole
124086,mexican
124087,chinese
124088,italian
124089,cajun_creole
124090,thai
124091,italian
124092,thai
124093,japanese
124094,italian
124095,southern_us
124096,southern_us
124097,italian
124098,spanish
124099,cajun_creole
124100,greek
124101,chinese
124102,jamaican
124103,indian
124104,mexican
124105,southern_us
124106,filipino
124107,mexican
124108,italian
124109,vietnamese
124110,mexican
124111,italian
124112,mexican
124113,indian
124114,russian
124115,french
124116,italian
124117,italian
124118,mexican
124119,cajun_creole
124120,indian
124121,mexican
124122,italian
124123,italian
124124,irish
124125,italian
124126,british
124127,greek
124128,korean
124129,italian
124130,mexican
124131,moroccan
124132,moroccan
124133,indian
124134,moroccan
124135,cajun_creole
124136,chinese
124137,mexican
124138,southern_us
124139,italian
124140,mexican
124141,cajun_creole
124142,italian
124143,italian
124144,thai
124145,italian
124146,french
124147,italian
124148,southern_us
124149,italian
124150,moroccan
124151,italian
124152,vietnamese
124153,british
124154,korean
124155,southern_us
124156,mexican
124157,vietnamese
124158,korean
124159,chinese
124160,mexican
124161,italian
124162,italian
124163,mexican
124164,southern_us
124165,jamaican
124166,indian
124167,mexican
124168,southern_us
124169,mexican
124170,indian
124171,southern_us
124172,italian
124173,mexican
124174,cajun_creole
124175,mexican
124176,brazilian
124177,mexican
124178,french
124179,indian
124180,mexican
124181,italian
124182,italian
124183,italian
124184,southern_us
124185,brazilian
124186,mexican
124187,brazilian
124188,mexican
124189,indian
124190,mexican
124191,italian
124192,mexican
124193,french
124194,thai
124195,moroccan
124196,chinese
124197,moroccan
124198,mexican
124199,jamaican
124200,french
124201,italian
124202,mexican
124203,jamaican
124204,italian
124205,italian
124206,italian
124207,indian
124208,mexican
124209,british
124210,italian
124211,chinese
124212,italian
124213,chinese
124214,italian
124215,cajun_creole
124216,japanese
124217,southern_us
124218,mexican
124219,filipino
124220,mexican
124221,moroccan
124222,italian
124223,spanish
124224,italian
124225,mexican
124226,brazilian
124227,thai
124228,mexican
124229,mexican
124230,cajun_creole
124231,french
124232,indian
124233,mexican
124234,chinese
124235,french
124236,thai
124237,mexican
124238,mexican
124239,southern_us
124240,southern_us
124241,italian
124242,mexican
124243,mexican
124244,mexican
124245,mexican
124246,southern_us
124247,italian
